order_id,customer_id,order_purchase_timestamp,order_approved_at
a526e882f6671f5be8f287590852f7f5,2faab7139b1701f7cd97532be51b6480,2018-01-22 13:30:33,2018-01-24 02:35:42
906be41c08c186ca1b3152e6e9a04ed4,20d4c91630e708521b70462bfe7a8418,2018-04-19 16:11:05,2018-04-19 16:58:07
31d6ca721a02109e3f90202f01c62a4a,0d6041c3775793974d2fe45052568155,2018-03-10 00:33:50,2018-03-10 00:48:50
81369b7885f7b27b5e7c427f1a812374,b3693344be6dbc656b4783db6285d419,2018-01-03 01:34:09,2018-01-03 01:49:03
b84ecc7b64445484f0775bf89f139fcf,ff3c90446e084e96469868b72428e16d,2018-02-12 12:37:37,2018-02-14 07:46:51
1498b25563986950783a674b05e9a526,09aa95fd4e9472f20a0beed7b6ef0681,2018-01-25 21:14:07,2018-01-26 03:16:52
5990719adf4d9d93dd602a9e14879bc3,045eecf8b7d258d4ac84816515328236,2018-01-30 10:50:41,2018-02-04 23:31:36
879875949eefeefb6dc391cffaa010a3,2840826c1d92fe0b6c3e79a4a68bff3e,2017-04-28 18:28:09,2017-04-28 18:50:19
4b7e81be5da17ae60c44ba5992fac95d,b07e3d2770a8635837a1a1542b0d54f5,2017-03-21 16:54:22,2017-03-21 16:54:22
4934625cf407c998d90cf5a58075e0f1,5ec4239e4822f46301d0080eaf8063d8,2018-02-09 15:33:41,2018-02-09 15:54:58
520f711ba8d6317f12503d49312f428b,63a9b8aedf402adc02e56503c174a3d4,2018-07-30 15:54:44,2018-07-30 19:31:43
40789dad22231468ebb1cc58cc892d6b,683c9c1fe268212d92bf51fa976d136a,2017-10-07 23:05:39,2017-10-07 23:14:25
7de7f006c92939fa56c701362b611030,8f13be0d19e31d3bc6ca0ca0ad839672,2018-02-11 23:05:12,2018-02-11 23:28:21
a695f02d76cd2c620a5221e0b21937ab,c9bb1eb348a7c12382d8288eabedb2c9,2018-04-29 12:17:40,2018-04-29 12:33:10
637789b606a0ef62ab4c16dbeac12324,b845e05f89bce49c4cbe5377b63e9e86,2018-02-27 15:23:08,2018-02-27 15:35:40
0b1e77ab8db5ec5c6af5514bcdf20240,d352299ea54f781314939010d505a9af,2018-02-12 17:58:36,2018-02-16 07:55:56
6b0b9168bf15f093a0153ef4d51f60b4,849b9aa0efddff750a8993d9451ef611,2018-06-14 10:59:13,2018-06-14 11:24:07
a739bf4717343c5f9c84196b61a9c53f,daee6b701a5a602c82bc88c89b25e03b,2017-09-07 19:07:38,2017-09-08 19:03:47
ab74744c8fcb2aebc5495e4a03c30aa1,dcca8e337decb11f366852c75ccf156e,2018-08-08 11:10:15,2018-08-08 11:25:11
23847650c6dde17cb17a2b180af209bd,5cd9fc7963b3174bb6a03ca0d970b2fa,2017-11-18 23:10:58,2017-11-18 23:26:05
46187163a72a66be74e80f184c79226e,b1558995665e3eb6bd8602064b17ec24,2017-09-25 10:08:28,2017-09-25 10:26:19
b21727c169d91071518836ff346b0c39,acf12b8516200017bdb650d979a4086c,2018-07-22 17:19:08,2018-07-23 17:15:20
5d93a32a25ed8f8e884e5a1d283c43dd,b0dfff3b69c6420c45bee6e689f8b060,2018-06-19 11:23:30,2018-06-19 11:35:24
af5d413777456d2f4998309c81c2f387,d24107eb048edca15d48a292af14e17a,2017-11-22 13:26:07,2017-11-22 13:36:19
24750706d247c4d573cae75ee4372c59,35fd70b44c6c7abfd28a469e9a85f0cd,2017-06-06 16:12:20,2017-06-06 16:25:37
89daf16ca38d1dca141ca4b225351c02,a38093df3976acaf05f45407739a8f16,2018-06-28 19:12:35,2018-06-29 08:35:15
dad38cc9bc5fe2b4a6febb5d1fc37443,3ff6f6e6874c814a1e3018464b6eb71a,2017-11-28 01:49:38,2017-11-29 02:18:32
bfda845524638cc2eb3e891b4f2ff603,d87b280bf2fbaf934442f9e05dfbfc94,2018-08-19 21:20:54,2018-08-20 13:15:34
394982dd5fcd18831c2428167b924f2d,5a8bcefa560e13f342a71b62bf94ac17,2018-08-17 00:13:24,2018-08-17 00:30:07
87d127f1245b38bd026c3ad2b6258c22,83604e527c9f0078373811a78d975402,2017-12-29 22:18:01,2017-12-29 22:29:25
9f858808ec5a86b30a41acb6dd729b45,85b7deed602225e7bcd4539b51df6a8b,2017-07-16 19:15:06,2017-07-18 08:15:14
d8c441318d48082352e8592142db807c,2a5ed0328806da6241e75520ed74d9e6,2018-02-20 15:11:50,2018-02-20 15:31:14
b847874716fdb4908836e6300292db03,d49f34488544f5673224c7b359f4a17a,2017-08-13 17:50:46,2017-08-13 18:04:06
54940bd418078f7e912f36eab839928a,0c08720b120ac120b41b9a65b5ae30d5,2018-02-25 20:26:52,2018-02-25 21:47:44
f4eda4d97fa21f60b8c95b433085d2f4,5c7a7303e8349978d086f3e5f349fe34,2017-11-23 05:13:03,2017-11-24 03:11:58
317d836ac628026b3639e69c710946b3,e2231800a5e5bbcb32cff22e6bb931c4,2017-10-30 15:11:39,2017-10-30 15:31:18
361af307ce8a881a715a9fdd64f6d026,f022976c6e446362f8a6e5b795605001,2018-02-16 15:45:03,2018-02-16 15:55:40
f6eb8b6dbe3e8d62dfa502ba34413b4c,0efdf64a4ce7cdf1560f30c1aaf777db,2017-12-18 15:04:49,2017-12-18 15:37:27
1336838d0eba0be4e38d6f917665d23e,79eb118c0512b47d7211588880f00c25,2018-02-17 21:56:18,2018-02-20 07:11:13
78d197a2bfdde2a4c64cf3e58ab2b7a3,969b677e0624a27d4166d9a7364d9025,2018-07-14 19:11:38,2018-07-17 04:31:40
c6512da3ccb5263223de71b8888d4db1,d6e565ef81b0c1256bf8276040252672,2018-07-04 11:38:50,2018-07-05 16:40:14
6f73a96cdd874d89723d560bda640b52,b88d262675f908d6b0a3958c6a091e74,2018-05-29 09:06:07,2018-05-29 09:15:38
bf375386af3b1f89486a565f182219a8,396465e3756fb18143009cbe0b8cb558,2017-04-17 14:04:59,2017-04-17 14:15:18
25f9cd6cf05f1ee2caea2bfecc60abdd,0abbad9859d57687867b8fbb2650a5ce,2018-07-28 02:37:01,2018-07-28 02:50:29
59e2aa6cada46ead4c4520d965785640,bf1723772c5aeb6d78db6f2a6456e417,2018-07-05 11:39:19,2018-07-05 16:31:07
3a812c83660a31b9ff0abc06416a678e,4d3d0e1f823dd1af8add9be0057115e7,2017-06-06 17:59:56,2017-06-06 18:10:15
1a9b986cfe31ed59c5a6c00287db7e74,377e81546d7d92c97c710a231e747c45,2017-08-06 16:04:38,2017-08-06 16:23:39
48c8c4c032915f7f1d6c34979e7f703e,cd2f035e9ccd56e316021d9add4fffb7,2017-10-04 10:53:33,2017-10-05 02:49:26
9f2c6714edee90964b0b631c22a22448,89d62100264f60ca62619dd012a12f00,2018-02-06 01:03:08,2018-02-07 01:31:23
31afbc557a75e6fa50e0a81391004fb7,152bc5fc51c6d387319a9c653c2ffbe3,2017-05-10 16:04:38,2017-05-10 16:22:42
742aea07dd8f1cc25098f44089301a0c,4b475c967c016e2a337fe9e1f803c195,2018-03-21 19:36:38,2018-03-21 19:47:59
ff89535e175e759e9e3c5795c7e6e7be,c85ee5414c8ecc5cf4e2b17d5ab4ed32,2017-05-27 12:11:27,2017-05-30 04:30:33
09f7918cf38caeef665ddea1a74a6a5c,35189beb274359f6244b9b70af5cd87d,2017-10-03 12:08:42,2017-10-04 03:07:25
09a72b0eeb69a0a5727d321f51fc313b,34bbac251335dc86473eb6b1842316fc,2017-07-29 01:03:42,2017-07-29 01:15:09
8b0bfe5491af8bcf2015a54522f50a9c,6f81dd1ed6edcdbab286f2604af545b3,2018-08-01 15:56:40,2018-08-01 17:04:04
debbc667d166dc32a2733fb0d660ca46,7bc4316012cadd7bd72e39fa69b5cc07,2017-11-29 13:27:11,2017-12-01 11:32:12
64397307c6954ae1ad2ad8e791ad8a31,ed421f2bf6c0ea955e4ac8a5fe646b94,2017-12-27 22:36:41,2017-12-27 22:47:44
384c77719e344da55f8a137a0fc63b4b,7a44baa94800ac864c71d1f5fc3e4fb2,2018-05-08 18:14:54,2018-05-08 18:32:07
2d164d0e1a9bf9183533b441ccd8796d,9530f1fe1ea5a89c949794e7e8ebe6d0,2017-06-28 20:47:14,2017-06-29 20:55:13
54802d33f22620ff142f94fd4fe18b25,e97a610088134f06228ff807008f5b55,2017-02-02 15:18:39,2017-02-02 15:30:19
e0145369394f83a5210ad16511c6cf33,5c7ad9cbcfbe41d1dd622c64bb0812bd,2018-07-01 14:28:04,2018-07-02 12:15:15
1c1f19ca40392b67aa5f9627ad2d1029,2f66dd76c152cd335432a4f0a672d536,2018-01-22 17:42:03,2018-01-22 17:54:40
105a17b015064cf48113e9593c2ad700,802afc498fb100ca6ee8ef029719e141,2017-11-27 15:19:38,2017-11-27 15:26:27
519ce376ccc4703b7e1335fb7df67694,4d9e2aef8298acb3f89d56a38e0604e2,2017-12-26 18:14:51,2017-12-26 18:28:03
7cf01fbc143d74367eedc9b9f8fbf437,8bb2d77361e0be681e34e64984e23b35,2018-08-08 20:41:15,2018-08-08 20:50:16
1c92d119b3e5c714c4265d02746a8dad,0e7729dea48a3e8539f24d888cfe3c69,2018-06-29 12:47:49,2018-06-30 12:50:08
8832a55faa17956aab37de69db1f357e,dc4439b8ebadab2076752021c165476b,2017-11-25 22:37:32,2017-11-25 22:53:50
2c70c146dab57932ffc2ffe38cd57d8d,49aca3f38ce32b651920b1a706754fa2,2018-02-21 10:28:51,2018-02-23 02:31:15
e7a1c10937aa6080039693c6dd27387d,19700fca64117217cfc9b77a8ac62029,2017-10-11 09:17:19,2017-10-11 09:28:17
4b1267d8500339f462cf46b50a8a9636,8af67380cc7a746bf33c38edc3d9f25b,2017-11-26 09:24:19,2017-11-26 09:35:25
01c1f3c10d2641a10cfd97ffaac0b3f5,fd8a9ce7e554b0a3b083521837d0f7c0,2017-11-28 22:08:43,2017-11-28 22:18:02
bb760e550e3f6ddfa92ed74bfb364751,3e4fcf75544e17b1320aedf7f8dab937,2017-08-04 09:37:47,2017-08-05 03:03:22
793f9670ca25108c2c61df46aa519b7a,5527ce198c1f8d62fa933a35526de28a,2017-06-01 09:53:44,2017-06-01 10:05:25
16cdedbb1542ddfe411a0b979b43aa64,c5aad2d16788dbb223b0e53e18f9bfe8,2017-07-05 01:51:23,2017-07-05 17:41:05
28b7ba800d2192c58d258b973cc5abef,08afef5441616f4175e4b05f3201f23b,2018-01-09 09:59:05,2018-01-09 10:10:47
a889c83e9d58375bd1747f31daa8ad8d,1c1be0b424573db0ff7cec6ee5e39a85,2017-07-20 17:40:32,2017-07-20 17:55:20
3379d980824f0aa5dab057f2530759bb,17e6d37366dc8c8865588b0d1740d606,2016-10-10 16:39:37,2016-10-12 03:01:57
5f7e868dd546fc8e9e0bd8515efababc,7d9ae6a70b73e87d1be939278b1fa0e1,2017-05-28 15:57:14,2017-05-28 16:05:09
ae035e1469cb0bf0ca6cd2a459277b9b,a5b1788e56a07a32ec0868df19424fb3,2017-12-29 12:37:06,2017-12-29 12:49:22
b6fbf15260de2095643a4aac7876872c,4e887b542cebd1c7004bf702b5df85b6,2017-10-22 19:08:42,2017-10-22 19:26:04
7e674200831cc38f43106d153aa17d7c,aa4b53b674e3a59192b63f78441760e8,2018-05-27 17:22:15,2018-05-27 17:35:08
323c0a5365ebdafdd12959475e60b057,5567b3e3e9aba361c3ebf8f9530addbd,2017-12-03 15:43:02,2017-12-03 15:54:25
30ac8b8782654d77789e93e42462fea2,b38fc5ae2f4598b70bc24505a0d818a0,2017-05-01 18:38:20,2017-05-01 18:50:17
eb51a3baab302140a62ffd510647c546,69f3d5d216d99079f72ead4326908012,2018-02-25 10:43:07,2018-02-25 11:20:23
90a1136478f67bd64771c2005599a559,09261c6cf80ec01c28a569b8cb8b3484,2018-08-03 11:33:46,2018-08-03 12:05:31
16febac56c216c1cc40407ff81315a97,d36ad67e31081649d98206e542b056fb,2017-09-06 15:31:17,2017-09-06 15:43:32
898377de9edf5bb634bf69bea116a339,d22efbc2bf3e677943e5308d143715bf,2018-03-24 11:32:40,2018-03-27 04:08:48
e713d3a85b6b64756bc80519c7fb2832,422b9239316539ed8458859e1c8008e7,2017-09-16 09:29:23,2017-09-17 09:35:06
f3b96845efd71daecf6b331fb3a9f537,6f92779347724b67e44e3224f3b4cffd,2017-11-26 20:59:24,2017-11-27 09:16:13
f3d2fb271269ba8f728d079575258095,f868fe1bf45c95f76ed9626126de5f8c,2018-02-08 13:20:46,2018-02-08 13:35:28
338ffe54b65a3b8124c81ebe6d1cc4b0,13be0c3edfe7bc389f6e482b4dc1d529,2018-06-06 17:30:59,2018-06-06 17:54:58
544b4461f9238642f3577670a6866ed2,f8a3ef8f53a537e47452dcd1c02711e1,2018-06-07 09:30:05,2018-06-08 02:56:21
9cded624277b5db2eff76d40cf10f66b,822b106b017e5ae01b0122083c013fcb,2018-07-18 20:28:23,2018-07-18 21:02:22
4f05cb36ebddf2978e8e2460f4a4b8f8,43ce867c43cb5fcca56031358d7e7413,2018-03-01 16:30:05,2018-03-02 16:31:39
66c21fa04706b27438fe03e00ba596f0,58c674bdd84b66c7b579268819c793ae,2018-06-06 23:48:02,2018-06-07 00:36:41
414c2d0aa3ca7ba2ded1e645b3dc42d8,66e959a44387b5dfdd7e743181715998,2018-02-28 21:58:05,2018-02-28 22:30:57
4379c802ba499c2c871ee501a835c33c,9a1f5555eaee7cc9a44ee79edca16b5a,2017-10-27 14:49:48,2017-10-28 03:06:12
7a502e545ea55a7ff2a035abd83c6d84,95de601b667f07f36d2a485b42866900,2017-03-22 10:34:48,2017-03-22 10:34:48
709efe7f1c274357d00b90efa060027c,0b5847467fff3d3f1361491567e6a84f,2017-05-17 09:44:29,2017-05-17 09:55:19
74bd06b5f9e79f8761e2b924e65cdfde,fa5dcf7e8ad9763d4f516596de111263,2017-05-30 21:04:56,2017-05-30 21:15:09
e78088a3b62d70382758f12a326a8503,e8eea2984a4778e4ab5f3769893fba81,2017-09-25 13:40:42,2017-09-26 08:49:30
cf2d94adef7bf9ffe6efd9c6413eb69e,a48095953c2c52f5900151d001daa464,2017-08-06 19:13:12,2017-08-06 19:25:20
ceb58b0818e117cb6dc6c1030b89d8ab,eb2e5efe8d015ff0f7cf26a838260d4c,2018-06-11 12:23:40,2018-06-11 12:38:37
67a0e107b1c36e51a74327cf74080114,746c45861e0a8d11b1a4106f135fcd2e,2017-12-28 15:00:06,2017-12-28 15:07:22
5f2ca185b50a74d71d7db083f0d11b4b,e608c716333c772e7174a92759e01e7b,2018-06-06 00:13:43,2018-06-07 03:12:18
a150844c1dfa605f925885746f98fe55,b804b2833d003cbf0ca148ee493d46f8,2017-10-22 13:20:33,2017-10-22 13:35:19
647435133861948067a0b68eb68b4357,14431311128d398802425dbbf581784c,2018-06-04 20:53:42,2018-06-04 21:12:44
980ffab6bd5d3545e3e7bbcffed71ea4,e3f30ab2f9f27b28f0415bdd7f8e4a92,2018-05-19 16:18:30,2018-05-19 16:32:21
08a9634db941b72179ed30feeaac2541,bd6716dadc80ab513e5ef67fc53e6934,2017-02-27 15:07:11,2017-02-27 15:21:54
096ed3a5b211031b766db9362e5b5acf,6b09f371cf9b4dcdd97fe2e35600b5bc,2018-01-29 22:07:58,2018-01-29 22:30:15
87d65accbbf482b8a87bd13bb444cf6d,6c9fa2988ebdbc1b1af97d9f21e7ad37,2018-03-06 15:57:28,2018-03-08 02:50:29
22dd3a753c65e7fcfd78f61a4ad7b32e,d9fc6dc9a00c7ec73a0d416b9a1b0136,2018-05-14 20:46:45,2018-05-14 21:18:24
c5118d11c7071b2962ba03249bc6b305,2ec2126db43f8b996d2abf3043f33539,2017-11-24 23:57:29,2017-11-28 02:55:41
9f94b9ef3efc5584ca7b5e1c43bc7e6b,7f7bb20a33bcab60367a32c733c57863,2018-04-08 20:32:36,2018-04-09 20:30:14
a72128c306bd3fde78eb4f32b6360d86,0455d45b64061c4e759e04cd9101f5fa,2017-03-06 13:08:25,2017-03-06 13:25:14
ddcdf215808306b8919f3cab54d88247,c1b6deabce3d7c0dd9a3b178c424d618,2018-03-09 09:39:04,2018-03-09 09:55:39
6c5d2796918878bf21ba842f8df0b57a,672b9a8255ee2f11a2142bdba63ff045,2018-04-25 20:57:38,2018-04-25 21:11:25
e5a6ecdedd840739a92fde1ed761a9a0,23c13360469b4124896069bdfaa2d030,2018-02-07 09:52:28,2018-02-07 10:10:13
0191ee5deb2474bc1f4189fa709289b2,427193866d6c04a3fb307afdc2731b6e,2018-06-16 12:55:53,2018-06-18 12:37:26
3ec2fdd4a3f6f2e2d053b3b0bcac4531,8a40ed38377fbe4c40903137d55f634c,2018-01-05 11:20:08,2018-01-06 02:27:49
8283cff259b1a37c914671e1385a2f72,919313c655ea2523ce7e689dc0558137,2017-11-29 08:56:00,2017-11-30 02:20:30
9b96c33e47ad3e23f341f8ca340f63ff,fcb99b368b1a2403b7219f4c8d48d60b,2018-04-28 11:28:40,2018-04-28 11:50:52
e608a62334dc69f423bb65e0a232e064,cbe010a5e1e7e8b5d1241c32f65a865f,2018-07-18 19:32:41,2018-07-18 19:42:30
2e496accb804bb4a59fcd3df574b450c,db859dc699009191be7005581c73865d,2018-03-05 08:15:47,2018-03-05 08:30:29
b9eb8b76c59fb1d0c2bd45104f5a9cba,a8f264ba33c417425b9f36b3087fbb6d,2018-02-28 09:08:07,2018-03-01 02:49:14
28443792b60e1229531d828dc74087ff,7b706262b29ae6d4b3523ec628254c6e,2018-04-04 14:06:24,2018-04-04 14:28:54
889ebd7e736a2888d5157b4a97303bf5,cd910613d00220375ffbb3cc9b3369e8,2017-05-24 21:25:48,2017-05-26 02:42:43
cedac928ba1f320f1f61e79b3801b5c5,c54b89d28aaf5f03b06e59cc2a686f81,2017-03-20 10:48:56,2017-03-20 10:48:56
b8c3df75fc496cd9299a8ff31f483351,dba0672d5a3558c6fbde36b9d03fbfa6,2018-01-06 13:44:18,2018-01-09 07:21:49
11c2867ad1d8599464e84641b31338f1,a5e340022b43d330e212a92a503ec380,2017-10-16 18:09:21,2017-10-16 18:24:27
d12ab5d1454294ce820fd1ccc56d760e,0dd2a674a2b63f9fc54ca6cd83532728,2018-05-07 19:19:26,2018-05-08 09:15:29
ffc184f2119c6fd4140dcfb518bf4734,6f87e0dbbc2f842ebfe72a589cef6e9e,2017-10-22 18:50:04,2017-10-22 19:07:18
86a159c4f6b1da57e4f8d286a16e9c9f,61fb4e9e08bfc53dc60cad3a7a9ab94a,2017-08-03 17:47:10,2017-08-03 18:03:04
b8d97466529c901c9a65d04741a946f6,3d2e2a99bcb5ecad970f3a4ef8f2f08a,2017-12-04 11:40:46,2017-12-04 16:32:02
541580e54869907a0f5753026ba5298b,3531374f19bb8c7b141d63401042cbe2,2017-06-05 13:16:58,2017-06-05 13:25:19
5be6e9f87bc75b1fc82974ba71ba94f0,defb9c0a86e272b0fb45cb143176fb8a,2017-06-29 14:15:38,2017-06-29 14:25:18
e0ee4258e269f1bb1f882f851b05bafa,ccc35ad52db11ea0aca08a8662cfb048,2018-02-09 07:04:02,2018-02-10 02:49:28
ef4bc8427056ff783a9f404b902a26c5,f5aa9f70bbfdee13ec200c5d49177521,2017-05-16 09:31:14,2017-05-16 09:42:14
5e54bd3e9a482630f9d68d9624b9b5f6,dd476ea0106ffc93a7e6b63ff1f02608,2018-05-07 13:26:30,2018-05-07 15:31:48
d37320918ed46f4cd29a218da930fb0c,697b3df5be3d381b8b8116e35c51fb97,2017-11-24 20:24:12,2017-11-24 23:32:34
e62a2c7e26cd6f85782df6f5e4e36264,1ea175d3ab6e3bf69c3fbbc0f4c59801,2018-01-12 19:19:31,2018-01-13 04:55:20
848888ce8cca87df133ef1dc66decf88,f1a09785ee90d1ace51ce03bbea6f6ed,2018-01-04 18:30:52,2018-01-06 02:08:39
bdb1554633e5b5bf1a3b47940263c00b,0be948a55db2c18553bc293d52ca6c61,2017-11-27 23:19:45,2017-11-27 23:37:33
60a33bdbdd12f868ce8db165ae533c18,fc821401a1841453aef1515d55b09399,2018-07-02 18:23:17,2018-07-02 18:35:19
3b1b1d0a19960310b9e033909f63f662,a6f2c1401d1b5fefa1dc617f02cb4a90,2018-06-11 19:56:03,2018-06-12 04:57:24
81e3da45661c66c76a36f2666d77edc3,13a9b79f16ea8cba4df16a9d6142bd78,2017-06-01 17:29:03,2017-06-01 17:42:48
97cc8153b2e7c816783e0ba60083ea67,5a17549a68364d8fe0c4af22e7c83adc,2018-06-28 21:41:03,2018-06-28 21:51:12
4076407d388d4127cf7edc12c2782ed8,35acd266353bf5c3f4cfbbf2af784790,2018-08-03 00:21:01,2018-08-03 00:30:19
431e57fb445e35e908a2d4867bfc9b27,63a63a3d1eb4b42d80ed149ae626b831,2017-07-18 22:26:53,2017-07-18 22:43:13
6c6de9251e9be0fba786819778705796,c1a4802d6a1a6c5eac355f26af6f8f5e,2017-10-25 13:00:10,2017-10-25 13:14:42
c141123e3bc9866f39f5dd9a3b3bdefd,25941254085022c9513a7b83203bc2ab,2017-02-04 18:25:27,2017-02-04 19:04:40
048297b4e795502db60be292e12dd390,d5504bb8d69de23d8c49bd96e55e51ec,2018-03-26 03:50:48,2018-03-26 04:08:31
028e8f5a96db8d372890e03d22829e9b,c09962ce82ae80e545818b93530aab09,2018-04-18 17:15:44,2018-04-18 17:58:33
0d07bd4924272608e7804bd91993ba33,259a34dc549bc1b416006cc0200cfdc9,2018-07-17 19:18:27,2018-07-17 19:30:14
e1274faf1894745f9ace27e525cc2ba7,1cde694a5779d9b3d230231c52fe9dbb,2017-09-21 00:33:57,2017-09-22 04:10:26
b121103b92afc327fb33d0e75b368a72,3eb90dc317dd8c2f0bcb17210a723364,2018-01-27 21:05:52,2018-01-27 21:17:16
334bd66a5ab038d4fed4e86780724fb7,1a3e564ca745183defa5a9bc2467f4f8,2017-11-15 09:07:23,2017-11-17 04:06:48
abdd646748be1db80232f95e5f937154,4afafdf40ad6ca2dd0ec8c1ade8db795,2018-01-05 11:59:29,2018-01-05 12:10:21
94c6db2dce626f40e64942d830d8f086,c60ebbc61c0e20d5df4a49b5034a8a71,2018-01-16 21:17:55,2018-01-17 21:11:28
6d3387429df1d01b1fd17ffe1b631d31,f72799af1d2b8d7b0df5179db6c85128,2017-08-30 10:24:57,2017-08-30 10:35:10
d86e65a13d3e7a90d876cb6b9064f1ac,2f68abf93405bd413b5007660467e113,2018-08-06 15:48:15,2018-08-06 16:04:46
8d2484db47799c849ab089ebaa4909c8,1382e0b4ecd71d070ce367c5c3dfcb93,2018-02-01 14:52:22,2018-02-02 02:54:33
9bee6353b1a78c53133a7711049a33d5,01d086a800f69d84ec98c276bd44dcc6,2017-10-09 13:13:08,2017-10-09 13:28:16
e4e7f051862316f8ef1e82166c55cdea,dba19fc278a9c05bdf43327f419160fc,2018-03-02 16:48:29,2018-03-02 17:10:41
a38d122ad3e07ca8d13e4a42059b98d2,b94ee75cf54fccac2d338ff56f45744a,2017-08-22 09:24:13,2017-08-23 02:46:30
56a97868cb13e5f9af3e4d72256ffa54,0563496f01a9c2ff5cce673601fe3c4a,2017-08-02 16:54:58,2017-08-02 17:10:21
b8996dc39f7c327bc92c7f8bb85dbe21,5557c462176e16e10d356c86dfad9146,2018-02-24 09:37:53,2018-02-24 09:55:34
1b52f83851e639f6a5035dfc08c70f0c,191646c1b7ad953e55869e14b5a9b606,2018-05-05 12:42:55,2018-05-05 12:55:31
90a2a9d4bf425c5a385fa319833fe1bf,fb2112d2ad55c684bca971cc7c1f8c49,2018-06-11 22:22:13,2018-06-11 22:41:23
728b33a8cc080976c038c26fefaf9492,df3286b5537e8c13b6c4608872f3a46b,2018-02-15 20:24:30,2018-02-15 20:46:33
05885929f901bfe4490878f068b7da8c,11e380be5c4a5ce9622d3e48d02f042a,2018-02-22 08:17:18,2018-02-22 08:30:29
2c6e01c8eed693c9cddbaf86bdd25e31,02bcc64ec51494bf78f5a83c1414a4eb,2017-08-14 12:19:13,2017-08-14 12:45:22
25ce89b82d611789988bd8dd3722c6af,68d895c89ddc53350772bb822d6275b6,2018-07-25 19:45:20,2018-07-27 02:10:27
d4e8d3bb5e3673ed68ac154fe86de946,63155d2512ff588adce41f3fb43f6a6d,2017-10-24 11:15:05,2017-10-24 11:29:30
e8aa9a21409da6ead91fa2b68f7408b8,1ce71347141b46f48d7e62c4b732c4d9,2018-05-17 09:29:58,2018-05-17 10:38:30
bacc701eec298cb5520f251e863cde03,ca559371b1efa6b4733abba1c71494c9,2017-06-01 10:48:20,2017-06-01 11:03:14
2518a3eb047912b58514fc2f405ea73a,980eeb25c7a6c02bd16f50f698223c33,2017-03-12 21:17:57,2017-03-12 21:17:57
477f4b85adba162dd1e74def115aefd1,7c5fd947724ac64e7da3c1c23dc613ea,2018-01-05 16:31:27,2018-01-05 16:47:54
df9deeb3f35f5f1f50697012b7bab129,22f376753863f196880ee0a11aead3e1,2018-01-13 13:36:23,2018-01-16 04:31:07
e0ac53e2928faa77ef5a89118e0a60a7,e9e387c9bedb7084eab985416d1f3368,2018-03-19 08:57:16,2018-03-19 09:09:03
28fb57d39d543fade1e8fa4804f7483e,b4e80468d1f6c1fd97421d658e28febf,2018-06-07 14:47:17,2018-06-07 15:18:51
12e3ed1a5c67c52f23eee00fd8c43129,0fc3b282ee61e08518c98a8551cab6b2,2018-01-05 22:57:36,2018-01-05 23:07:36
badff059f06914594e6477d1273478db,5fd0bf8a4bd7c3765f1f68324dcb2871,2017-05-06 13:20:39,2017-05-07 16:05:09
14bd8f178a9b993e9c9e9e93c0179130,a7227311e42a1a9952ac23a0b879f32a,2017-10-04 08:56:49,2017-10-05 02:49:34
c920c9b4a0fbe334f146d3b9822f3cce,b79dae897347b6c137d63e50b5be5b1a,2017-02-09 12:53:13,2017-02-09 13:15:17
a8ad75728836e5b2103463b917d0e6f4,64f109e8f4a2c0380642a902d653010d,2018-08-01 21:08:42,2018-08-02 21:04:14
4d3bf07ef40875871c01c931d3755940,cf94c4b546f0a5d72297e3b559080483,2018-05-16 01:18:19,2018-05-16 02:30:20
663f241698c041a1ca4f0b713327f0b0,cecece2ac5dd78d206efb4d9acafcb78,2017-05-14 17:06:09,2017-05-14 17:15:20
222fd80282b4b53ba4affcabaaea6b31,7d2e9de299e7087ef52d931eae2f2345,2017-05-10 09:00:07,2017-05-10 09:10:17
c15766f615902f3b10ebce7da0113522,4dd4a2d0b9d48ac685633e0fd8a89f06,2018-06-04 23:26:54,2018-06-04 23:50:14
4dee9311551fdbf93257d21271e0f1eb,b75ed88769f013db7e68d0edd67afce6,2017-11-14 11:50:16,2017-11-14 12:06:42
048e6e4623dbf118c43e0f5572016faa,7c43cc8f6953deea674d34207a646886,2017-12-31 17:57:21,2017-12-31 18:09:23
a2703dddc710908105939e9272116d13,c8eb478c319bba82678f40da13b3fb91,2017-08-16 21:38:21,2017-08-16 23:15:17
9a9f1de01133b96fbf25026c036473ef,bcefe912479b03d74d270a7f707a4fca,2017-03-19 15:26:19,2017-03-19 15:26:19
298ee6136c29ce0b78bb3cc68591404a,99907fb65062e52496e146648f921649,2017-04-27 10:29:07,2017-04-28 11:45:43
8ad3f1d0f96992e43566c4c82c9f6c58,948b29e24216a05fea13a18d8db45ea5,2018-07-17 21:25:29,2018-07-17 21:35:17
550d67c58e5a9c64c7a4f15c8bda75e3,4a95dc2aca43bd7fbbc7642571dae7b8,2018-04-29 19:45:16,2018-04-29 20:15:03
bafb40f7e8faf993b7d5da5114f4bd56,03d1b22e6c0b53ff1ddc79c33ec96a27,2017-06-01 18:50:33,2017-06-01 19:02:50
084dc35511ef0934cbe4f52d6b1e17ed,7f04bae0255c12792d4f1e345db66077,2018-05-16 22:07:12,2018-05-17 02:55:43
2b919216a8b67751994934b49ac9b750,eec4493fdd2bc290c6403a8b8b1af13c,2017-05-07 13:20:43,2017-05-09 09:43:09
